date,dead,missing,latitude,longitude
2007-06-25T00:00:00Z,0,0,35.937496,14.375416
2007-06-25T00:00:00Z,0,0,36.0443,14.251222
2007-06-25T00:00:00Z,0,0,38.158524,14.742693
2007-06-21T00:00:00Z,0,0,35.508622,12.59292
2007-06-20T00:00:00Z,0,0,35.937496,14.375416
2007-06-19T00:00:00Z,0,0,35.937496,14.375416
2007-06-17T00:00:00Z,0,0,35.508622,12.59292
2007-06-15T00:00:00Z,0,0,33.503681,11.11538
2007-06-15T00:00:00Z,0,0,37.599994,14.015356
2007-06-14T00:00:00Z,0,0,26.3351,17.228331
2007-06-13T00:00:00Z,0,0,35.937496,14.375416
2007-06-13T00:00:00Z,0,0,51.302229,-3.867187
2007-06-12T00:00:00Z,0,0,45.217675,6.47587
2007-06-10T00:00:00Z,0,0,17.607789,8.081666
2007-06-10T00:00:00Z,0,0,32.876174,13.187507
2007-06-10T00:00:00Z,0,0,37.743215,26.820351
2007-06-08T00:00:00Z,0,0,35.46883,44.39098
2007-06-04T00:00:00Z,0,0,28.291564,-16.62913
2007-06-04T00:00:00Z,0,0,36.81881,10.16596
2007-05-31T00:00:00Z,0,0,35.937496,14.375416
2007-05-30T00:00:00Z,0,0,26.133333,-14.466667
2007-05-28T00:00:00Z,0,0,36.81881,10.16596
2007-05-21T00:00:00Z,0,0,14.497401,-14.452362
2007-05-21T00:00:00Z,0,0,14.497401,-14.452362
2007-05-21T00:00:00Z,0,0,35.937496,14.375416
2007-05-20T00:00:00Z,0,0,35.89779,14.514106
2007-05-19T00:00:00Z,0,0,35.508622,12.59292
2007-05-18T00:00:00Z,0,0,53.018822,-2.189053
2007-05-17T00:00:00Z,0,0,35.937496,14.375416
2007-05-10T00:00:00Z,0,0,37.544271,-4.727753
2007-05-06T00:00:00Z,0,0,35.508622,12.59292
2007-05-06T00:00:00Z,0,0,38.115688,13.361267
2007-05-05T00:00:00Z,0,0,28.291564,-16.62913
2007-05-05T00:00:00Z,0,0,36.81881,10.16596
2007-04-29T00:00:00Z,0,0,28.291564,-16.62913
2007-04-27T00:00:00Z,0,0,28.291564,-16.62913
2007-04-26T00:00:00Z,0,0,37.140914,26.848843
2007-04-24T00:00:00Z,0,0,28.291564,-16.62913
2007-04-24T00:00:00Z,0,0,28.291564,-16.62913
2007-04-22T00:00:00Z,0,0,12.89952,-14.94427
2007-04-22T00:00:00Z,0,0,12.89952,-14.94427
2007-04-22T00:00:00Z,0,0,20.942518,-17.036227
2007-04-22T00:00:00Z,0,0,21.00789,-10.940835
2007-04-21T00:00:00Z,0,0,35.937496,14.375416
2007-04-20T00:00:00Z,0,0,36.902859,7.755543
2007-04-15T00:00:00Z,0,0,48.856614,2.352222
2007-04-11T00:00:00Z,0,0,-12.8275,45.166244
2007-04-11T00:00:00Z,0,0,28.291564,-16.62913
2007-04-11T00:00:00Z,0,0,28.291564,-16.62913
2007-04-09T00:00:00Z,0,0,52.370216,4.895168
2007-04-08T00:00:00Z,0,0,-12.8275,45.166244
2007-04-07T00:00:00Z,0,0,37.743215,26.820351
2007-04-06T00:00:00Z,0,0,28.291564,-16.62913
2007-04-04T00:00:00Z,0,0,27.153611,-13.203333
2007-04-03T00:00:00Z,0,0,36.721261,-4.421266
2007-03-26T00:00:00Z,0,0,32.427908,53.688046
2007-03-25T00:00:00Z,0,0,35.508622,12.59292
2007-03-17T00:00:00Z,0,0,55.864237,-4.251806
2007-03-16T00:00:00Z,0,0,37.743215,26.820351
2007-03-16T00:00:00Z,0,0,44.502292,26.101538
2007-03-11T00:00:00Z,0,0,36.146155,-1.494141
2007-03-07T00:00:00Z,0,0,28.291564,-16.62913
2007-03-03T00:00:00Z,0,0,36.721261,-4.421266
2007-02-20T00:00:00Z,0,0,34.686667,-1.911389
2007-02-20T00:00:00Z,0,0,35.508622,12.59292
2007-02-15T00:00:00Z,0,0,37.743215,26.820351
2007-02-12T00:00:00Z,0,0,20.942518,-17.036227
2007-02-11T00:00:00Z,0,0,14.497401,-14.452362
2007-02-10T00:00:00Z,0,0,35.1,-1.85
2007-02-06T00:00:00Z,0,0,36,-0.3
2007-02-02T00:00:00Z,0,0,23.684994,90.356331
2007-02-01T00:00:00Z,0,0,37.743215,26.820351
2007-12-31T00:00:00Z,0,0,36.527061,-6.288596
2007-12-31T00:00:00Z,0,0,43.351149,-8.185424
2007-12-31T00:00:00Z,0,0,52.520007,13.404954
2007-12-29T00:00:00Z,0,0,52.520007,13.404954
2007-12-27T00:00:00Z,0,0,35.888384,-5.324636
2007-12-27T00:00:00Z,0,0,41.244376,26.135943
2007-12-25T00:00:00Z,0,0,34.745159,10.7613
2007-12-25T00:00:00Z,0,0,37.931706,-0.660553
2007-12-24T00:00:00Z,0,0,51.735587,0.46855
2007-12-22T00:00:00Z,0,0,39.16408,26.372171
2007-12-18T00:00:00Z,0,0,37.035339,27.43029
2007-12-16T00:00:00Z,0,0,37.035339,27.43029
2007-12-12T00:00:00Z,0,0,49.06159,2.158135
2007-12-11T00:00:00Z,0,0,28.033886,1.659626
2007-12-09T00:00:00Z,0,0,14.762683,-17.481736
2007-12-09T00:00:00Z,0,0,23.69751,-15.93698
2007-12-09T00:00:00Z,0,0,35.579544,-1.142499
2007-12-09T00:00:00Z,0,0,38.41885,27.12872
2007-12-08T00:00:00Z,0,0,27.725499,-18.024301
2007-12-05T00:00:00Z,0,0,35.240117,24.809269
2007-12-04T00:00:00Z,0,0,28.291564,-16.62913
2007-12-04T00:00:00Z,0,0,35.508622,12.59292
2007-12-03T00:00:00Z,0,0,-12.8275,45.166244
2007-12-03T00:00:00Z,0,0,35.939838,0.089767
2007-11-30T00:00:00Z,0,0,28.291564,-16.62913
2007-11-28T00:00:00Z,0,0,27.725499,-18.024301
2007-11-28T00:00:00Z,0,0,35.88301,14.493757
2007-11-16T00:00:00Z,0,0,55.378051,-3.435973
2007-11-15T00:00:00Z,0,0,35.126413,33.429859
2007-11-15T00:00:00Z,0,0,35.126413,33.429859
2007-11-13T00:00:00Z,0,0,31.030972,-7.885086
2007-11-13T00:00:00Z,0,0,35.1,-1.85
2007-11-12T00:00:00Z,0,0,28.291564,-16.62913
2007-11-11T00:00:00Z,0,0,49.44032,11.863345
2007-11-09T00:00:00Z,0,0,20.942518,-17.036227
2007-11-09T00:00:00Z,0,0,36.834047,-2.463714
2007-11-08T00:00:00Z,0,0,41.153332,20.168331
2007-11-05T00:00:00Z,0,0,28.291564,-16.62913
2007-11-05T00:00:00Z,0,0,36.868991,15.135476
2007-11-05T00:00:00Z,0,0,44.837789,-0.57918
2007-11-03T00:00:00Z,0,0,52.278385,7.920044
2007-10-28T00:00:00Z,0,0,36.868991,15.135476
2007-10-27T00:00:00Z,0,0,39.308771,16.346379
2007-10-23T00:00:00Z,0,0,14.497401,-14.452362
2007-10-21T00:00:00Z,0,0,12.89952,-14.94427
2007-10-21T00:00:00Z,0,0,37.743215,26.820351
2007-10-17T00:00:00Z,0,0,21.00789,-10.940835
2007-10-16T00:00:00Z,0,0,44.648837,10.920087
2007-10-15T00:00:00Z,0,0,21.00789,-10.940835
2007-10-15T00:00:00Z,0,0,37.150437,9.23422
2007-10-15T00:00:00Z,0,0,38.77474,0.08519
2007-10-14T00:00:00Z,0,0,28.291564,-16.62913
2007-10-14T00:00:00Z,0,0,44.648837,10.920087
2007-10-13T00:00:00Z,0,0,24.088938,32.899829
2007-10-10T00:00:00Z,0,0,35.508622,12.59292
2007-10-10T00:00:00Z,0,0,35.950486,-3.035088
2007-10-09T00:00:00Z,0,0,53.661998,-1.79723
2007-10-08T00:00:00Z,0,0,37.617153,-0.992914
2007-01-29T00:00:00Z,0,0,46.99576,7.08635
2007-01-28T00:00:00Z,0,0,53.763201,-2.70309
2007-01-21T00:00:00Z,0,0,39.864207,20.792365
2007-01-21T00:00:00Z,0,0,51.511214,-0.119824
2007-01-17T00:00:00Z,0,0,36.902859,7.755543
2007-01-16T00:00:00Z,0,0,37.743215,26.820351
2007-01-14T00:00:00Z,0,0,50.85034,4.35171
2007-01-13T00:00:00Z,0,0,51.16809,7.126517
2007-01-11T00:00:00Z,0,0,28.291564,-16.62913
2007-01-10T00:00:00Z,0,0,26.820553,30.802498
2007-01-10T00:00:00Z,0,0,31.200092,29.918739
2007-01-10T00:00:00Z,0,0,35.1,-1.85
2007-01-09T00:00:00Z,0,0,37.150437,9.23422
2007-01-09T00:00:00Z,0,0,39.648369,27.88261
2007-01-09T00:00:00Z,0,0,55.378051,-3.435973
2007-01-08T00:00:00Z,0,0,34.553128,18.048011
2007-01-08T00:00:00Z,0,0,36.68169,15.133875
2007-01-07T00:00:00Z,0,0,-12.8275,45.166244
2007-01-07T00:00:00Z,0,0,28.291564,-16.62913
2007-01-07T00:00:00Z,0,0,35.508622,12.59292
2007-01-06T00:00:00Z,0,0,26.3351,17.228331
2007-01-06T00:00:00Z,0,0,26.3351,17.228331
2007-01-06T00:00:00Z,0,0,37.27626,9.873071
2007-01-05T00:00:00Z,0,0,35.508622,12.59292
2007-01-05T00:00:00Z,0,0,35.937496,14.375416
2007-01-03T00:00:00Z,0,0,28.291564,-16.62913
2007-01-03T00:00:00Z,0,0,35.166667,-2.933333
2007-01-02T00:00:00Z,0,0,28.291564,-16.62913
2007-01-01T00:00:00Z,0,0,23.803497,11.291889
2006-09-26T00:00:00Z,0,0,28.291564,-16.62913
2006-09-25T00:00:00Z,0,0,38.41885,27.12872
2006-09-23T00:00:00Z,0,0,35.508622,12.59292
2006-09-22T00:00:00Z,0,0,34.264061,-6.578296
2006-09-21T00:00:00Z,0,0,36.834047,-2.463714
2006-09-20T00:00:00Z,0,0,-12.8275,45.166244
2006-09-20T00:00:00Z,0,0,36.018776,-5.600819
2006-09-16T00:00:00Z,0,0,28.291564,-16.62913
2006-09-16T00:00:00Z,0,0,35.508622,12.59292
2006-09-15T00:00:00Z,0,0,28.291564,-16.62913
2006-09-11T00:00:00Z,0,0,38.933622,16.275751
2006-09-11T00:00:00Z,0,0,41.244376,26.135943
2006-09-08T00:00:00Z,0,0,37.599994,14.015356
2006-09-07T00:00:00Z,0,0,35.508622,12.59292
2006-09-06T00:00:00Z,0,0,39.029381,43.375381
2006-09-05T00:00:00Z,0,0,35.937496,14.375416
2006-09-04T00:00:00Z,0,0,42.434479,9.137443
2006-09-02T00:00:00Z,0,0,29.046854,-13.589973
2006-09-02T00:00:00Z,0,0,35.240117,24.809269
2006-09-02T00:00:00Z,0,0,35.508622,12.59292
2006-09-02T00:00:00Z,0,0,37.075474,15.286586
2006-09-02T00:00:00Z,0,0,51.511214,-0.119824
2006-09-01T00:00:00Z,0,0,37.075474,15.286586
2006-08-31T00:00:00Z,0,0,28.291564,-16.62913
2006-08-31T00:00:00Z,0,0,35.240117,24.809269
2006-08-31T00:00:00Z,0,0,35.508622,12.59292
2006-08-31T00:00:00Z,0,0,50.95129,1.858686
2006-08-29T00:00:00Z,0,0,35.508622,12.59292
2006-08-28T00:00:00Z,0,0,18.084061,-15.97842
2006-08-27T00:00:00Z,0,0,23.803497,11.291889
2006-08-26T00:00:00Z,0,0,18.084061,-15.97842
2006-08-26T00:00:00Z,0,0,28.291564,-16.62913
2006-08-25T00:00:00Z,0,0,28.291564,-16.62913
2006-08-25T00:00:00Z,0,0,35.937496,14.375416
2006-08-24T00:00:00Z,0,0,35.508622,12.59292
2006-08-24T00:00:00Z,0,0,41.734495,12.290967
2006-08-23T00:00:00Z,0,0,51.765908,0.667367
2006-08-22T00:00:00Z,0,0,36.748374,-3.516861
2006-08-21T00:00:00Z,0,0,28.291564,-16.62913
2006-08-19T00:00:00Z,0,0,35.508622,12.59292
2006-08-19T00:00:00Z,0,0,35.508622,12.59292
2006-08-19T00:00:00Z,0,0,37.599994,14.015356
2006-08-18T00:00:00Z,0,0,35.508622,12.59292
2006-08-18T00:00:00Z,0,0,35.508622,12.59292
2006-08-17T00:00:00Z,0,0,26.3351,17.228331
2006-08-16T00:00:00Z,0,0,28.291564,-16.62913
2006-08-16T00:00:00Z,0,0,55.899608,-4.360736
2006-08-13T00:00:00Z,0,0,21.00789,-10.940835
2006-08-13T00:00:00Z,0,0,28.291564,-16.62913
2006-08-11T00:00:00Z,0,0,36.748374,-3.516861
2006-08-10T00:00:00Z,0,0,28.291564,-16.62913
2006-08-09T00:00:00Z,0,0,51.081397,1.169456
2006-08-04T00:00:00Z,0,0,51.204197,6.687951
2006-08-03T00:00:00Z,0,0,28.291564,-16.62913
2006-08-01T00:00:00Z,0,0,52.295891,13.622838
2006-07-31T00:00:00Z,0,0,27.153611,-13.203333
2006-07-29T00:00:00Z,0,0,28.05,-16.716667
2006-07-29T00:00:00Z,0,0,35.508622,12.59292
2006-07-28T00:00:00Z,0,0,35.508622,12.59292
2006-07-28T00:00:00Z,0,0,45.764898,3.309457
2006-07-27T00:00:00Z,0,0,14.497401,-14.452362
2006-07-27T00:00:00Z,0,0,28.291564,-16.62913
2006-07-27T00:00:00Z,0,0,28.291564,-16.62913
2006-07-26T00:00:00Z,0,0,28.291564,-16.62913
2006-07-25T00:00:00Z,0,0,35.502446,11.045721
2006-07-25T00:00:00Z,0,0,52.873165,6.369422
2006-07-24T00:00:00Z,0,0,41.244376,26.135943
2006-07-23T00:00:00Z,0,0,28.291564,-16.62913
2006-07-23T00:00:00Z,0,0,37.074153,14.240354
2006-07-22T00:00:00Z,0,0,28.291564,-16.62913
2006-07-22T00:00:00Z,0,0,28.291564,-16.62913
2006-07-21T00:00:00Z,0,0,28.291564,-16.62913
2006-07-21T00:00:00Z,0,0,28.291564,-16.62913
2006-07-20T00:00:00Z,0,0,28.291564,-16.62913
2006-07-17T00:00:00Z,0,0,28.358744,-14.053676
2006-07-15T00:00:00Z,0,0,54.978133,25.762997
2006-07-08T00:00:00Z,0,0,63.430515,10.395053
2006-07-06T00:00:00Z,0,0,28.291564,-16.62913
2006-07-06T00:00:00Z,0,0,28.291564,-16.62913
2006-07-02T00:00:00Z,0,0,35.010802,-7.514648
2006-07-02T00:00:00Z,0,0,35.292278,-2.938097
2006-07-02T00:00:00Z,0,0,41.117143,16.871871
2006-06-30T00:00:00Z,0,0,32.876174,13.187507
2006-06-28T00:00:00Z,0,0,31.802985,-7.574833
2006-06-26T00:00:00Z,0,0,27.153611,-13.203333
2006-06-26T00:00:00Z,0,0,27.153611,-13.203333
2006-06-26T00:00:00Z,0,0,35.937496,14.375416
2006-06-26T00:00:00Z,0,0,35.937496,14.375416
2006-06-25T00:00:00Z,0,0,43.355524,-8.255738
2006-06-21T00:00:00Z,0,0,51.765908,0.667367
2006-06-18T00:00:00Z,0,0,57.10269,8.624268
2006-06-11T00:00:00Z,0,0,27.793611,-15.658889
2006-06-11T00:00:00Z,0,0,27.793611,-15.658889
2006-06-08T00:00:00Z,0,0,35.937496,14.375416
2006-06-07T00:00:00Z,0,0,-8.783195,34.508523
2006-06-07T00:00:00Z,0,0,44.494887,11.342616
2006-06-07T00:00:00Z,0,0,44.494887,11.342616
2006-06-06T00:00:00Z,0,0,28.291564,-16.62913
2006-06-05T00:00:00Z,0,0,37.743215,26.820351
2006-06-04T00:00:00Z,0,0,36.834047,-2.463714
2006-06-03T00:00:00Z,0,0,35.937496,14.375416
2006-06-02T00:00:00Z,0,0,36.926927,14.725513
2006-05-29T00:00:00Z,0,0,14.497401,-14.452362
2006-05-29T00:00:00Z,0,0,38.652771,26.613007
2006-05-18T00:00:00Z,0,0,37.07,36.25
2006-05-17T00:00:00Z,0,0,34.745159,10.7613
2006-05-14T00:00:00Z,0,0,55.378051,-3.435973
2006-05-12T00:00:00Z,0,0,13.193887,-59.543198
2006-05-12T00:00:00Z,0,0,55.378051,-3.435973
2006-05-09T00:00:00Z,0,0,28.291564,-16.62913
2006-05-08T00:00:00Z,0,0,42.434479,9.137443
2006-05-07T00:00:00Z,0,0,28.3968,-13.863823
2006-05-06T00:00:00Z,0,0,54.90116,-1.450343
2006-05-05T00:00:00Z,0,0,38.77474,0.08519
2006-05-02T00:00:00Z,0,0,32.310059,-9.236617
2006-05-02T00:00:00Z,0,0,35.976458,14.346722
2006-05-02T00:00:00Z,0,0,43.355524,-8.255738
2006-04-26T00:00:00Z,0,0,35.888384,-5.324636
2006-04-24T00:00:00Z,0,0,34.264061,-6.578296
2006-04-24T00:00:00Z,0,0,35.888384,-5.324636
2006-04-22T00:00:00Z,0,0,52.276193,0.096538
2006-04-13T00:00:00Z,0,0,51.165691,10.451526
2006-04-11T00:00:00Z,0,0,38.652771,26.613007
2006-04-07T00:00:00Z,0,0,28.291564,-16.62913
2006-04-05T00:00:00Z,0,0,35.937496,14.375416
2006-04-03T00:00:00Z,0,0,28.291564,-16.62913
2006-04-02T00:00:00Z,0,0,28.291564,-16.62913
2006-03-31T00:00:00Z,0,0,39.16408,26.372171
2006-03-28T00:00:00Z,0,0,35.888384,-5.324636
2006-03-17T00:00:00Z,0,0,20.942518,-17.036227
2006-03-16T00:00:00Z,0,0,27.153611,-13.203333
2006-03-15T00:00:00Z,0,0,35.292278,-2.938097
2006-03-14T00:00:00Z,0,0,20.942518,-17.036227
2006-03-12T00:00:00Z,0,0,28.291564,-16.62913
2006-03-11T00:00:00Z,0,0,35.292278,-2.938097
2006-03-08T00:00:00Z,0,0,-8.783195,34.508523
2006-03-08T00:00:00Z,0,0,29.046854,-13.589973
2006-03-08T00:00:00Z,0,0,55.378051,-3.435973
2006-03-07T00:00:00Z,0,0,23.69751,-15.93698
2006-03-06T00:00:00Z,0,0,27.153611,-13.203333
2006-03-06T00:00:00Z,0,0,35.292278,-2.938097
2006-03-06T00:00:00Z,0,0,41.117143,16.871871
2006-03-05T00:00:00Z,0,0,28.291564,-16.62913
2006-03-05T00:00:00Z,0,0,36.926927,14.725513
2006-03-04T00:00:00Z,0,0,35.976458,14.346722
2006-03-03T00:00:00Z,0,0,28.291564,-16.62913
2006-02-26T00:00:00Z,0,0,38.77474,0.08519
2006-02-21T00:00:00Z,0,0,28.291564,-16.62913
2006-02-21T00:00:00Z,0,0,35.964373,-5.196533
2006-02-20T00:00:00Z,0,0,-12.8275,45.166244
2006-02-19T00:00:00Z,0,0,38.370981,26.136346
2006-02-19T00:00:00Z,0,0,51.060229,-0.343955
2006-02-18T00:00:00Z,0,0,35.950486,-3.035088
2006-02-18T00:00:00Z,0,0,36.834047,-2.463714
2006-02-18T00:00:00Z,0,0,36.834047,-2.463714
2006-02-18T00:00:00Z,0,0,38.370981,26.136346
2006-02-17T00:00:00Z,0,0,26.3351,17.228331
2006-02-14T00:00:00Z,0,0,42.733883,25.48583
2006-02-12T00:00:00Z,0,0,38.24664,21.734574
2006-02-11T00:00:00Z,0,0,14.764504,-17.366029
2006-02-11T00:00:00Z,0,0,28.291564,-16.62913
2006-02-08T00:00:00Z,0,0,36.239546,13.007813
2006-02-07T00:00:00Z,0,0,50.414585,13.007813
2006-02-05T00:00:00Z,0,0,32,17
2006-02-04T00:00:00Z,0,0,43.355524,-8.255738
2006-12-31T00:00:00Z,0,0,28.291564,-16.62913
2006-12-31T00:00:00Z,0,0,37.743215,26.820351
2006-12-31T00:00:00Z,0,0,52.135973,-0.466655
2006-12-30T00:00:00Z,0,0,40.120875,9.012893
2006-12-29T00:00:00Z,0,0,27.153611,-13.203333
2006-12-29T00:00:00Z,0,0,27.93556,-12.91871
2006-12-23T00:00:00Z,0,0,35.292278,-2.938097
2006-12-22T00:00:00Z,0,0,34.015049,-6.83272
2006-12-20T00:00:00Z,0,0,34.686667,-1.911389
2006-12-19T00:00:00Z,0,0,14.743417,-17.485433
2006-12-15T00:00:00Z,0,0,28.291564,-16.62913
2006-12-13T00:00:00Z,0,0,28.291564,-16.62913
2006-12-13T00:00:00Z,0,0,35.861313,14.565384
2006-12-12T00:00:00Z,0,0,14.764504,-17.366029
2006-12-12T00:00:00Z,0,0,14.764504,-17.366029
2006-12-09T00:00:00Z,0,0,36.666667,2.75
2006-12-09T00:00:00Z,0,0,36.666667,2.75
2006-12-09T00:00:00Z,0,0,49.63675,14.839266
2006-12-08T00:00:00Z,0,0,35.508622,12.59292
2006-12-08T00:00:00Z,0,0,43.61583,13.518915
2006-12-07T00:00:00Z,0,0,35.010802,-7.514648
2006-12-07T00:00:00Z,0,0,35.292278,-2.938097
2006-12-07T00:00:00Z,0,0,35.964373,-5.196533
2006-12-07T00:00:00Z,0,0,51.389646,1.386834
2006-12-06T00:00:00Z,0,0,28.291564,-16.62913
2006-12-05T00:00:00Z,0,0,51.765908,0.667367
2006-12-02T00:00:00Z,0,0,28.291564,-16.62913
2006-12-02T00:00:00Z,0,0,28.291564,-16.62913
2006-12-01T00:00:00Z,0,0,37.743215,26.820351
2006-11-29T00:00:00Z,0,0,28.291564,-16.62913
2006-11-25T00:00:00Z,0,0,27.153611,-13.203333
2006-11-25T00:00:00Z,0,0,27.153611,-13.203333
2006-11-25T00:00:00Z,0,0,27.153611,-13.203333
2006-11-20T00:00:00Z,0,0,35.888384,-5.324636
2006-11-18T00:00:00Z,0,0,38.41885,27.12872
2006-11-11T00:00:00Z,0,0,38.2,26.833333
2006-11-07T00:00:00Z,0,0,14.764504,-17.366029
2006-11-07T00:00:00Z,0,0,14.764504,-17.366029
2006-11-04T00:00:00Z,0,0,50.946071,-1.004294
2006-11-01T00:00:00Z,0,0,35.1,-1.85
2006-10-31T00:00:00Z,0,0,37.983716,23.72931
2006-10-26T00:00:00Z,0,0,28.033886,1.659626
2006-10-26T00:00:00Z,0,0,55.57156,-4.410332
2006-10-25T00:00:00Z,0,0,35.696944,-0.633056
2006-10-24T00:00:00Z,0,0,35.937496,14.375416
2006-10-24T00:00:00Z,0,0,35.937496,14.375416
2006-10-23T00:00:00Z,0,0,35.937496,14.375416
2006-10-23T00:00:00Z,0,0,35.937496,14.375416
2006-10-11T00:00:00Z,0,0,49.63675,14.839266
2006-10-09T00:00:00Z,0,0,36.263269,22.97737
2006-10-08T00:00:00Z,0,0,41.244376,26.135943
2006-10-05T00:00:00Z,0,0,50.746259,-2.21973
2006-10-04T00:00:00Z,0,0,28.291564,-16.62913
2006-10-01T00:00:00Z,0,0,53.614086,-2.161814
2006-01-29T00:00:00Z,0,0,35.696944,-0.633056
2006-01-29T00:00:00Z,0,0,49.61001,6.2588
2006-01-23T00:00:00Z,0,0,51.484807,0.087142
2006-01-22T00:00:00Z,0,0,35.249299,-3.937112
2006-01-20T00:00:00Z,0,0,38.523604,23.858474
2006-01-18T00:00:00Z,0,0,51.487453,-0.475554
2006-01-11T00:00:00Z,0,0,14.743417,-17.485433
2006-01-11T00:00:00Z,0,0,43.296482,5.36978
2006-01-11T00:00:00Z,0,0,43.61583,13.518915
2006-01-10T00:00:00Z,0,0,-8.783195,34.508523
2006-01-10T00:00:00Z,0,0,51.767787,0.087806
2006-01-09T00:00:00Z,0,0,33.223191,43.679291
2006-01-09T00:00:00Z,0,0,35.937496,14.375416
2006-01-09T00:00:00Z,0,0,35.937496,14.375416
2006-01-08T00:00:00Z,0,0,27.725499,-18.024301
2006-01-08T00:00:00Z,0,0,35.240117,24.809269
2006-01-08T00:00:00Z,0,0,35.616667,5.133333
2006-01-07T00:00:00Z,0,0,14.764504,-17.366029
2006-01-07T00:00:00Z,0,0,28.291564,-16.62913
2006-01-07T00:00:00Z,0,0,35.508622,12.59292
2006-01-07T00:00:00Z,0,0,35.508622,12.59292
2006-01-07T00:00:00Z,0,0,51.453667,3.570912
2006-01-07T00:00:00Z,0,0,52.283056,13.8
2006-01-06T00:00:00Z,0,0,23.803497,11.291889
2006-01-06T00:00:00Z,0,0,28.291564,-16.62913
2006-01-06T00:00:00Z,0,0,35.292278,-2.938097
2006-01-05T00:00:00Z,0,0,51.511214,-0.119824
2006-01-04T00:00:00Z,0,0,28.291564,-16.62913
2006-01-03T00:00:00Z,0,0,35.508622,12.59292
2006-01-03T00:00:00Z,0,0,39.16408,26.372171
2006-01-03T00:00:00Z,0,0,55.378051,-3.435973
2006-01-01T00:00:00Z,0,0,32.427908,53.688046
2006-01-01T00:00:00Z,0,0,32.427908,53.688046
2006-01-01T00:00:00Z,0,0,52.825559,14.197083
2005-09-30T00:00:00Z,0,0,28.291564,-16.62913
2005-09-30T00:00:00Z,0,0,35.888384,-5.324636
2005-09-28T00:00:00Z,0,0,37.31109,13.576548
2005-09-27T00:00:00Z,0,0,35.126413,33.429859
2005-09-27T00:00:00Z,0,0,35.888384,-5.324636
2005-09-26T00:00:00Z,0,0,35.126413,33.429859
2005-09-26T00:00:00Z,0,0,36.711697,14.773094
2005-09-23T00:00:00Z,0,0,35.508622,12.59292
2005-09-22T00:00:00Z,0,0,39.9,41.27
2005-09-20T00:00:00Z,0,0,23.69751,-15.93698
2005-09-20T00:00:00Z,0,0,36.81881,10.16596
2005-09-18T00:00:00Z,0,0,38.370981,26.136346
2005-09-14T00:00:00Z,0,0,35.292278,-2.938097
2005-09-14T00:00:00Z,0,0,35.292278,-2.938097
2005-09-14T00:00:00Z,0,0,45.928847,24.929615
2005-09-14T00:00:00Z,0,0,52.193566,-0.482377
2005-09-13T00:00:00Z,0,0,53.474021,-2.290393
2005-09-12T00:00:00Z,0,0,37.31109,13.576548
2005-09-12T00:00:00Z,0,0,41.608635,21.745275
2005-09-12T00:00:00Z,0,0,46.198392,6.142296
2005-09-11T00:00:00Z,0,0,35.292278,-2.938097
2005-09-11T00:00:00Z,0,0,41.645487,26.476442
2005-09-10T00:00:00Z,0,0,37.074153,14.240354
2005-09-09T00:00:00Z,0,0,39.074208,21.824312
2005-09-03T00:00:00Z,0,0,53.545921,-2.201948
2005-09-01T00:00:00Z,0,0,35.292278,-2.938097
2005-08-28T00:00:00Z,0,0,35.292278,-2.938097
2005-08-21T00:00:00Z,0,0,-12.8275,45.166244
2005-08-18T00:00:00Z,0,0,35.937496,14.375416
2005-08-15T00:00:00Z,0,0,28.291564,-16.62913
2005-08-15T00:00:00Z,0,0,35.508622,12.59292
2005-08-12T00:00:00Z,0,0,33.533333,-7.583333
2005-08-11T00:00:00Z,0,0,51.12509,5.367066
2005-08-07T00:00:00Z,0,0,35.240117,24.809269
2005-08-07T00:00:00Z,0,0,39.16408,26.372171
2005-08-05T00:00:00Z,0,0,28.291564,-16.62913
2005-08-04T00:00:00Z,0,0,37.599994,14.015356
2005-08-02T00:00:00Z,0,0,50.85034,4.35171
2005-08-01T00:00:00Z,0,0,35.166667,-2.933333
2005-07-19T00:00:00Z,0,0,36.799851,27.102943
2005-07-12T00:00:00Z,0,0,38.41885,27.12872
2005-07-10T00:00:00Z,0,0,35.937496,14.375416
2005-07-06T00:00:00Z,0,0,51.454513,-2.58791
2005-07-03T00:00:00Z,0,0,45.545479,11.535421
2005-07-01T00:00:00Z,0,0,35.249299,-3.937112
2005-06-30T00:00:00Z,0,0,51.822244,12.242452
2005-06-30T00:00:00Z,0,0,53.079296,8.801694
2005-06-26T00:00:00Z,0,0,51.590352,-0.119725
2005-06-25T00:00:00Z,0,0,39.072097,26.888203
2005-06-22T00:00:00Z,0,0,35.937496,14.375416
2005-06-19T00:00:00Z,0,0,28.291564,-16.62913
2005-06-18T00:00:00Z,0,0,56.26392,9.501785
2005-06-17T00:00:00Z,0,0,16.966667,7.983333
2005-06-16T00:00:00Z,0,0,-12.8275,45.166244
2005-06-15T00:00:00Z,0,0,39.074208,21.824312
2005-06-15T00:00:00Z,0,0,48.669026,19.699024
2005-06-15T00:00:00Z,0,0,50.482286,17.329586
2005-06-14T00:00:00Z,0,0,28.291564,-16.62913
2005-06-12T00:00:00Z,0,0,31.791702,-7.09262
2005-06-12T00:00:00Z,0,0,35.766667,-5.8
2005-06-09T00:00:00Z,0,0,35.292278,-2.938097
2005-06-07T00:00:00Z,0,0,35.240117,24.809269
2005-06-03T00:00:00Z,0,0,35.888384,-5.324636
